"varName","taxon","meanRank","upprRank","lowrRank","taxMin","rnk","MeanDecreaseAccuracy","foldrep"
"Layer_1.1_sig","lep",154.02,243,81.475,148,128,0.000178833683126275,1
"Layer_1.1_sig","lep",154.02,243,81.475,148,110,0.000508274108260077,2
"Layer_1.1_sig","lep",154.02,243,81.475,148,147,0.000101420281259204,3
"Layer_1.1_sig","lep",154.02,243,81.475,148,136,6.70465451224204e-05,4
"Layer_1.1_sig","lep",154.02,243,81.475,148,99,0.000432175405009246,5
"Layer_1.1_sig","lep",154.02,243,81.475,148,107,0.000372883993126197,6
"Layer_1.1_sig","lep",154.02,243,81.475,148,125,0.000227590769790907,7
"Layer_1.1_sig","lep",154.02,243,81.475,148,223,-3.75662533380116e-05,8
"Layer_1.1_sig","lep",154.02,243,81.475,148,131,0.000161426279524691,9
"Layer_1.1_sig","lep",154.02,243,81.475,148,126,0.000188141793936765,10
"Layer_1.1_sig","lep",154.02,243,81.475,148,142,0.000113609384409598,11
"Layer_1.1_sig","lep",154.02,243,81.475,148,103,0.000426364357019823,12
"Layer_1.1_sig","lep",154.02,243,81.475,148,132,0.000257865389519589,13
"Layer_1.1_sig","lep",154.02,243,81.475,148,109,0.000364710393417321,14
"Layer_1.1_sig","lep",154.02,243,81.475,148,131,0.000202699717438651,15
"Layer_1.1_sig","lep",154.02,243,81.475,148,141,7.13278532779926e-05,16
"Layer_1.1_sig","lep",154.02,243,81.475,148,242,-0.000262475732734263,17
"Layer_1.1_sig","lep",154.02,243,81.475,148,214,-3.02361755298838e-05,18
"Layer_1.1_sig","lep",154.02,243,81.475,148,124,0.000217129460803756,19
"Layer_1.1_sig","lep",154.02,243,81.475,148,241,-0.000159851698109064,20
"Layer_1.1_sig","lep",154.02,243,81.475,148,239,-0.000280423301403843,21
"Layer_1.1_sig","lep",154.02,243,81.475,148,168,2.53474033549099e-05,22
"Layer_1.1_sig","lep",154.02,243,81.475,148,129,0.000272369053869327,23
"Layer_1.1_sig","lep",154.02,243,81.475,148,99,0.000483200378828068,24
"Layer_1.1_sig","lep",154.02,243,81.475,148,155,3.53892783403433e-05,25
"Layer_1.1_sig","lep",154.02,243,81.475,148,243,-0.000386712404705927,26
"Layer_1.1_sig","lep",154.02,243,81.475,148,82,0.00066544210352299,27
"Layer_1.1_sig","lep",154.02,243,81.475,148,243,-0.000362646293293764,28
"Layer_1.1_sig","lep",154.02,243,81.475,148,139,5.21467477319002e-05,29
"Layer_1.1_sig","lep",154.02,243,81.475,148,104,0.000501571116619252,30
"Layer_1.1_sig","lep",154.02,243,81.475,148,115,0.000320172635162955,31
"Layer_1.1_sig","lep",154.02,243,81.475,148,137,0.000182462198713191,32
"Layer_1.1_sig","lep",154.02,243,81.475,148,234,-8.27727135274633e-05,33
"Layer_1.1_sig","lep",154.02,243,81.475,148,235,-0.000166832785660069,34
"Layer_1.1_sig","lep",154.02,243,81.475,148,233,-7.7950877506433e-05,35
"Layer_1.1_sig","lep",154.02,243,81.475,148,227,-6.28678391997381e-05,36
"Layer_1.1_sig","lep",154.02,243,81.475,148,116,0.000328825034035213,37
"Layer_1.1_sig","lep",154.02,243,81.475,148,241,-0.000176915212049442,38
"Layer_1.1_sig","lep",154.02,243,81.475,148,146,8.36545611214005e-05,39
"Layer_1.1_sig","lep",154.02,243,81.475,148,105,0.000433173997673841,40
"Layer_1.1_sig","lep",154.02,243,81.475,148,235,-0.000123767734069268,41
"Layer_1.1_sig","lep",154.02,243,81.475,148,135,0.000122899776214653,42
"Layer_1.1_sig","lep",154.02,243,81.475,148,113,0.000351317132060244,43
"Layer_1.1_sig","lep",154.02,243,81.475,148,115,0.000346892644916734,44
"Layer_1.1_sig","lep",154.02,243,81.475,148,155,5.71605707481448e-05,45
"Layer_1.1_sig","lep",154.02,243,81.475,148,117,0.000325356417158782,46
"Layer_1.1_sig","lep",154.02,243,81.475,148,243,-0.000508156372806442,47
"Layer_1.1_sig","lep",154.02,243,81.475,148,114,0.000254025258793673,48
"Layer_1.1_sig","lep",154.02,243,81.475,148,138,9.25461842525776e-05,49
"Layer_1.1_sig","lep",154.02,243,81.475,148,138,0.000169542667056132,50
"Layer_1.1_sig","lep",154.02,243,81.475,148,111,0.000341956335242315,51
"Layer_1.1_sig","lep",154.02,243,81.475,148,235,-6.83154000783684e-05,52
"Layer_1.1_sig","lep",154.02,243,81.475,148,231,-8.4068980794177e-05,53
"Layer_1.1_sig","lep",154.02,243,81.475,148,111,0.000278555702748736,54
"Layer_1.1_sig","lep",154.02,243,81.475,148,102,0.000393850460800228,55
"Layer_1.1_sig","lep",154.02,243,81.475,148,137,0.0001151538011692,56
"Layer_1.1_sig","lep",154.02,243,81.475,148,158,2.69200295229809e-05,57
"Layer_1.1_sig","lep",154.02,243,81.475,148,77,0.000713980190668308,58
"Layer_1.1_sig","lep",154.02,243,81.475,148,137,9.58245929344261e-05,59
"Layer_1.1_sig","lep",154.02,243,81.475,148,121,0.000238887989743168,60
"Layer_1.1_sig","lep",154.02,243,81.475,148,244,-0.000264512419838568,61
"Layer_1.1_sig","lep",154.02,243,81.475,148,145,5.47646763660028e-05,62
"Layer_1.1_sig","lep",154.02,243,81.475,148,141,0.00015847029831634,63
"Layer_1.1_sig","lep",154.02,243,81.475,148,76,0.000685374153576291,64
"Layer_1.1_sig","lep",154.02,243,81.475,148,119,0.000369013363429027,65
"Layer_1.1_sig","lep",154.02,243,81.475,148,144,0.000127692407718507,66
"Layer_1.1_sig","lep",154.02,243,81.475,148,152,6.40312206391047e-05,67
"Layer_1.1_sig","lep",154.02,243,81.475,148,233,-0.000105905281527622,68
"Layer_1.1_sig","lep",154.02,243,81.475,148,235,-7.50076432945863e-05,69
"Layer_1.1_sig","lep",154.02,243,81.475,148,124,0.000251140236573889,70
"Layer_1.1_sig","lep",154.02,243,81.475,148,102,0.000420217231699105,71
"Layer_1.1_sig","lep",154.02,243,81.475,148,161,4.80145114225726e-05,72
"Layer_1.1_sig","lep",154.02,243,81.475,148,112,0.000321092277491633,73
"Layer_1.1_sig","lep",154.02,243,81.475,148,124,0.000197835262912141,74
"Layer_1.1_sig","lep",154.02,243,81.475,148,146,8.58349307265823e-05,75
"Layer_1.1_sig","lep",154.02,243,81.475,148,107,0.000320546705811935,76
"Layer_1.1_sig","lep",154.02,243,81.475,148,124,0.000326247804231376,77
"Layer_1.1_sig","lep",154.02,243,81.475,148,117,0.000269640955342681,78
"Layer_1.1_sig","lep",154.02,243,81.475,148,118,0.000316967349377478,79
"Layer_1.1_sig","lep",154.02,243,81.475,148,81,0.00063906678369115,80
"Layer_1.1_sig","lep",154.02,243,81.475,148,243,-0.00036467702401261,81
"Layer_1.1_sig","lep",154.02,243,81.475,148,240,-0.000151680837298964,82
"Layer_1.1_sig","lep",154.02,243,81.475,148,128,0.000150208681702285,83
"Layer_1.1_sig","lep",154.02,243,81.475,148,100,0.000500853835407844,84
"Layer_1.1_sig","lep",154.02,243,81.475,148,237,-0.000146330048959315,85
"Layer_1.1_sig","lep",154.02,243,81.475,148,223,-6.75864058382032e-05,86
"Layer_1.1_sig","lep",154.02,243,81.475,148,113,0.000201201659539746,87
"Layer_1.1_sig","lep",154.02,243,81.475,148,234,-8.11120829412332e-05,88
"Layer_1.1_sig","lep",154.02,243,81.475,148,117,0.000299500088756989,89
"Layer_1.1_sig","lep",154.02,243,81.475,148,91,0.000592187179218998,90
"Layer_1.1_sig","lep",154.02,243,81.475,148,144,0.000112806389244224,91
"Layer_1.1_sig","lep",154.02,243,81.475,148,144,9.78559973707412e-05,92
"Layer_1.1_sig","lep",154.02,243,81.475,148,236,-6.49015580686833e-05,93
"Layer_1.1_sig","lep",154.02,243,81.475,148,106,0.000380306298341466,94
"Layer_1.1_sig","lep",154.02,243,81.475,148,106,0.000473104528032771,95
"Layer_1.1_sig","lep",154.02,243,81.475,148,112,0.000409482064994493,96
"Layer_1.1_sig","lep",154.02,243,81.475,148,244,-0.000281847124226943,97
"Layer_1.1_sig","lep",154.02,243,81.475,148,153,5.81025908316319e-05,98
"Layer_1.1_sig","lep",154.02,243,81.475,148,199,-4.39610243697352e-06,99
"Layer_1.1_sig","lep",154.02,243,81.475,148,203,-1.70968894152439e-05,100
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.0283231986756631,1
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0530363012777414,2
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.021640776352419,3
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0208764063312051,4
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.066410832065451,5
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.00813917199079816,6
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0318275068645332,7
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0101590698558388,8
"Layer_1.1_sig","plant",2.48,11.525,1,1,5,0.00398196654019658,9
"Layer_1.1_sig","plant",2.48,11.525,1,1,4,0.0046950212518097,10
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0324390919148623,11
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.0231879554665475,12
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0411036663160942,13
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.0231032028542278,14
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0342040239685476,15
"Layer_1.1_sig","plant",2.48,11.525,1,1,9,0.00319109628535363,16
"Layer_1.1_sig","plant",2.48,11.525,1,1,15,0.003020757181694,17
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.00515694089493288,18
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0213232389275122,19
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0301216002409089,20
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0261130976790042,21
"Layer_1.1_sig","plant",2.48,11.525,1,1,10,0.00282287191489128,22
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0105491668604888,23
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.00580943519505172,24
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0409255600044374,25
"Layer_1.1_sig","plant",2.48,11.525,1,1,12,0.00341408377688476,26
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.00703053328090405,27
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0320000085153283,28
"Layer_1.1_sig","plant",2.48,11.525,1,1,3,0.01676884176649,29
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0218884452717603,30
"Layer_1.1_sig","plant",2.48,11.525,1,1,6,0.0037162425573723,31
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0319907590666185,32
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.00565902733639337,33
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.00669158304191804,34
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0108229233247989,35
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0402497728072166,36
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.026899534103691,37
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0273293552592522,38
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.00764023915604588,39
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0379625920503342,40
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0112493714572459,41
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.0146312018191239,42
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0284360615449767,43
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.0203286978576514,44
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0111701153779492,45
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0344610957431072,46
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0137212109113132,47
"Layer_1.1_sig","plant",2.48,11.525,1,1,19,0.00287045815265629,48
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.00845382261643961,49
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0452151289772606,50
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0296243645530439,51
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.00712541155834649,52
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.0299461277598097,53
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0388109559122744,54
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0344184094792012,55
"Layer_1.1_sig","plant",2.48,11.525,1,1,8,0.0029879578446883,56
"Layer_1.1_sig","plant",2.48,11.525,1,1,5,0.00395937794915934,57
"Layer_1.1_sig","plant",2.48,11.525,1,1,3,0.00696105172615864,58
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0162773679387253,59
"Layer_1.1_sig","plant",2.48,11.525,1,1,4,0.0148767769473556,60
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.00459689952712858,61
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0155181505361496,62
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.016717006855791,63
"Layer_1.1_sig","plant",2.48,11.525,1,1,5,0.00309786438695905,64
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0084512979795676,65
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0270672014272578,66
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0174774994877496,67
"Layer_1.1_sig","plant",2.48,11.525,1,1,3,0.0121264614817772,68
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0542122264473964,69
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0249707057375712,70
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.0221650463110297,71
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.00375850630963009,72
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.00599856058922735,73
"Layer_1.1_sig","plant",2.48,11.525,1,1,9,0.00355386834567537,74
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0282120728625391,75
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.018004774438404,76
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.00706127544626752,77
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0502431623239705,78
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0431746107073863,79
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.028770671712778,80
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.00806409845588085,81
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0381625149429512,82
"Layer_1.1_sig","plant",2.48,11.525,1,1,5,0.00429536782536875,83
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0236221479753202,84
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0302812785838802,85
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.020913965409819,86
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0237302292893826,87
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0436840156950317,88
"Layer_1.1_sig","plant",2.48,11.525,1,1,4,0.0109965169238773,89
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.0280496293906469,90
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0406773826491433,91
"Layer_1.1_sig","plant",2.48,11.525,1,1,8,0.00301499438200127,92
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0472375379580427,93
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.0135187951690676,94
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0378756300470818,95
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.0239042995624708,96
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.0173568911202828,97
"Layer_1.1_sig","plant",2.48,11.525,1,1,2,0.0253911052883922,98
"Layer_1.1_sig","plant",2.48,11.525,1,1,11,0.00298515701851619,99
"Layer_1.1_sig","plant",2.48,11.525,1,1,1,0.00682650784229218,100
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,131,0.000145631892839755,1
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,82,0.000722324053176418,2
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,108,0.000449612934471344,3
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,124,0.000134190038514149,4
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,120,0.00029254183808538,5
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,145,8.2233048166371e-05,6
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,113,0.000317283194289008,7
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,91,0.000616612076627408,8
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,109,0.000389324812558408,9
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,123,0.000205883748822501,10
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,125,0.000228121591537396,11
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,215,-1.68691669596616e-05,12
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,115,0.000453889881711839,13
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,152,3.99738706468235e-05,14
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,88,0.000676240687876302,15
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,117,0.00024940141668412,16
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,78,0.000559402766822505,17
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,88,0.000516240580768936,18
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,102,0.000435355042923655,19
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,87,0.000592583354803609,20
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,102,0.000454047911065671,21
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,126,0.000195764122853042,22
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,123,0.000311868575123301,23
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,126,0.000262748778816601,24
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,119,0.000233253405634395,25
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,149,3.73734460433777e-05,26
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,134,0.000131310010855648,27
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,124,0.000213989764785016,28
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,123,0.000132932887011992,29
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,163,4.46917795731953e-05,30
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,133,0.000196914255989668,31
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,119,0.000459705231945031,32
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,231,-6.07236528021658e-05,33
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,118,0.000173262874710463,34
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,112,0.000395695282963083,35
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,115,0.000201910893808832,36
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,153,6.04807540110439e-05,37
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,238,-0.000107381250749636,38
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,112,0.000442607536738548,39
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,124,0.000163363660604396,40
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,131,0.000143672420558509,41
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,130,0.000167128014001296,42
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,99,0.000444362410697202,43
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,117,0.000324278007509181,44
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,149,0.000126525147373723,45
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,104,0.000465014944490215,46
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,109,0.000464196884793688,47
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,150,3.98917532036202e-05,48
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,110,0.000350802139617837,49
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,137,0.000212008995895394,50
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,243,-0.000341359963477598,51
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,170,1.02072514299627e-05,52
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,115,0.000195039106498751,53
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,120,0.000206198175776085,54
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,114,0.000250544629110301,55
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,132,0.000145867826392284,56
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,225,-5.95417929474303e-05,57
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,121,0.000320820231517042,58
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,116,0.000220598062905901,59
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,230,-6.2851482978465e-05,60
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,122,0.000260980191725765,61
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,128,9.59560274541104e-05,62
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,236,-5.37965286637476e-05,63
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,129,0.000252674865833162,64
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,154,5.69404093754811e-05,65
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,242,-0.000274863204227984,66
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,109,0.000342876692216452,67
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,101,0.000453283567017851,68
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,126,0.000260109627611034,69
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,115,0.000332115281129856,70
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,107,0.000372538706902796,71
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,100,0.000464015557593821,72
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,124,0.000203749278256417,73
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,145,7.03186190374334e-05,74
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,174,1.28793180150532e-05,75
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,100,0.000393222395600117,76
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,89,0.000613299139067345,77
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,223,-5.13358461953928e-05,78
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,210,-1.68140541190709e-05,79
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,128,0.000223399396700979,80
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,241,-0.000228829978135907,81
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,121,0.000219581693614657,82
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,165,2.09910085944348e-05,83
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,109,0.000355361034387816,84
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,77,0.000626106536244583,85
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,96,0.000487575072637111,86
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,168,5.8379820581056e-06,87
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,108,0.000315428151703707,88
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,108,0.000370208880027778,89
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,172,1.3653404736555e-05,90
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,243,-0.000237765383102242,91
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,134,0.000170390070964111,92
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,118,0.000330345240194982,93
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,135,0.000183152585045071,94
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,111,0.000442109222637194,95
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,80,0.000760467932037946,96
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,111,0.000317055160005904,97
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,93,0.000616496418340722,98
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,125,0.000183551345799136,99
"Layer_1.2_mu21","lep",133.42,241.525,80.95,127,86,0.000492358116330408,100
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,220,-5.05425208548155e-05,1
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,166,6.44313527789406e-05,2
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,118,0.000365361442873178,3
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,135,6.85064467467378e-05,4
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,235,-8.33786010995247e-05,5
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,144,8.55231011619264e-05,6
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,131,0.000186625943073766,7
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,127,0.000238193484965249,8
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,134,0.000135465375150843,9
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,121,0.000214303142412248,10
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,146,8.18609656055999e-05,11
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,185,1.01128511185749e-05,12
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,160,5.67539013934035e-05,13
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,135,8.38332944305448e-05,14
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,208,-1.66393087463138e-05,15
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,239,-0.000169048233762746,16
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,157,2.66198039885406e-05,17
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,162,3.19267817500018e-05,18
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,133,0.000148799228930958,19
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,153,8.76901616513771e-05,20
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,174,1.08546023929868e-05,21
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,128,0.000160610193717702,22
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,146,0.000121291759271698,23
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,216,-4.04880254068552e-05,24
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,146,6.88508449286602e-05,25
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,236,-9.46434573875613e-05,26
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,211,-3.19529217016366e-05,27
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,126,0.000197984928576456,28
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,161,1.30405326747282e-05,29
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,146,0.000151423160227389,30
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,132,0.000203449290499428,31
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,171,3.54766026939982e-05,32
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,151,7.33793143165775e-05,33
"Layer_1.2_mu22","lep",156.39,235.525,118.475,150,155,1.45655266004359e-05,34
